Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use_Chip,Exp_Type,Interest_Earned,Delinquent_Acc,Total_Revenue
709430508,Blue,200,1,102,22/01/23,Week-4,Q1,2023,7316,1335,1849,50,0.182,Chip ,Entertainment,184.9,0,1719.9
709432833,Blue,190,1,80,22/01/23,Week-4,Q1,2023,1472,1196,4859,73,0.812,Swipe ,Bills,1214.75,0,2600.75
709434408,Blue,450,1,112,22/01/23,Week-4,Q1,2023,5848,1481,8417,95,0.253,Swipe ,Bills,1010.04,0,2941.04
709435533,Blue,200,1,130,22/01/23,Week-4,Q1,2023,3099,0,1401,44,0,Online ,Bills,280.2,0,480.2
709436883,Blue,340,0,100,22/01/23,Week-4,Q1,2023,2941,1619,5000,87,0.55,Chip ,Bills,1100,0,3059
709443633,Blue,355,1,114,22/01/23,Week-4,Q1,2023,4345,838,4770,62,0.193,Chip ,Grocery,810.9,0,2003.9
709444983,Blue,280,1,72,22/01/23,Week-4,Q1,2023,2435,2432,1460,32,0.999,Chip ,Travel,292,0,3004
709446783,Blue,300,1,88,22/01/23,Week-4,Q1,2023,4335,2480,1373,36,0.572,Swipe ,Bills,96.11,0,2876.11
709447908,Blue,125,1,99,22/01/23,Week-4,Q1,2023,2648,2309,3281,63,0.872,Swipe ,Fuel,360.91,0,2794.91
709449333,Blue,340,1,91,22/01/23,Week-4,Q1,2023,3170,1428,4097,72,0.45,Chip ,Entertainment,245.82,0,2013.82
709451508,Blue,125,1,89,22/01/23,Week-4,Q1,2023,12766,0,1191,28,0,Swipe ,Bills,238.2,0,363.2
709452633,Blue,450,1,108,22/01/23,Week-4,Q1,2023,8881,2145,2027,49,0.242,Swipe ,Bills,121.62,0,2716.62
709453833,Blue,390,0,114,22/01/23,Week-4,Q1,2023,11164,859,4227,67,0.077,Swipe ,Grocery,803.13,0,2052.13
709455108,Blue,270,0,111,22/01/23,Week-4,Q1,2023,2393,1667,3768,79,0.697,Swipe ,Fuel,301.44,0,2238.44
709459608,Blue,125,1,146,22/01/23,Week-4,Q1,2023,1811,0,5390,87,0,Swipe ,Food,916.3,0,1041.3
709460883,Blue,410,1,124,22/01/23,Week-4,Q1,2023,1614,0,2437,46,0,Chip ,Grocery,341.18,0,751.18
709465758,Blue,95,1,44,22/01/23,Week-4,Q1,2023,1438.3,0,902,31,0,Swipe ,Bills,117.26,0,212.26
709467183,Blue,150,0,84,22/01/23,Week-4,Q1,2023,20501,561,15162,99,0.027,Chip ,Entertainment,909.72,0,1620.72
709468683,Blue,300,1,73,22/01/23,Week-4,Q1,2023,2174,1397,1755,39,0.643,Swipe ,Entertainment,245.7,0,1942.7
709469658,Blue,455,1,98,22/01/23,Week-4,Q1,2023,7421,0,4353,75,0,Swipe ,Grocery,870.6,0,1325.6
709470858,Silver,475,0,53,22/01/23,Week-4,Q1,2023,34516,1254,1366,25,0.036,Swipe ,Bills,300.52,0,2029.52
709473708,Blue,250,0,105,22/01/23,Week-4,Q1,2023,30753,1661,1780,33,0.054,Swipe ,Bills,284.8,0,2195.8
709474683,Blue,270,0,162,22/01/23,Week-4,Q1,2023,6078,1478,8442,95,0.243,Swipe ,Grocery,1181.88,0,2929.88
709476033,Blue,470,0,91,22/01/23,Week-4,Q1,2023,6577,1800,14229,120,0.274,Swipe ,Grocery,1422.9,0,3692.9
709477233,Blue,300,0,78,22/01/23,Week-4,Q1,2023,2346,1621,4287,79,0.691,Swipe ,Fuel,900.27,0,2821.27
709479558,Blue,125,1,116,22/01/23,Week-4,Q1,2023,2758,2168,3073,86,0.786,Swipe ,Entertainment,276.57,0,2569.57
709482633,Blue,150,0,84,22/01/23,Week-4,Q1,2023,1773,882,5400,84,0.497,Swipe ,Entertainment,1350,0,2382
709485033,Blue,400,1,118,22/01/23,Week-4,Q1,2023,2358,1152,1737,26,0.489,Swipe ,Food,225.81,0,1777.81
709486158,Blue,245,0,94,22/01/23,Week-4,Q1,2023,1438.3,0,4530,72,0,Chip ,Bills,271.8,0,516.8
709487058,Silver,250,1,77,22/01/23,Week-4,Q1,2023,13812,1132,3723,56,0.082,Chip ,Food,1042.44,0,2424.44
709488108,Blue,195,1,95,22/01/23,Week-4,Q1,2023,10543,0,1841,39,0,Online ,Fuel,349.79,0,544.79
709493283,Blue,275,0,91,22/01/23,Week-4,Q1,2023,4111,1233,1289,36,0.3,Swipe ,Bills,180.46,0,1688.46
709494483,Blue,150,1,89,22/01/23,Week-4,Q1,2023,2420,1912,1730,36,0.79,Swipe ,Travel,155.7,0,2217.7
709495833,Blue,445,0,113,22/01/23,Week-4,Q1,2023,1438.3,0,1944,36,0,Online ,Fuel,563.76,0,1008.76
709497108,Blue,150,1,76,22/01/23,Week-4,Q1,2023,6633,1322,8396,106,0.199,Swipe ,Entertainment,839.6,0,2311.6
709500183,Blue,480,0,110,22/01/23,Week-4,Q1,2023,1804,0,2077,44,0,Chip ,Fuel,207.7,0,687.7
709501683,Blue,390,1,102,22/01/23,Week-4,Q1,2023,5830,1665,2263,60,0.286,Swipe ,Fuel,520.49,0,2575.49
709505808,Blue,150,1,74,22/01/23,Week-4,Q1,2023,4345,2198,1918,31,0.506,Chip ,Fuel,249.34,0,2597.34
709513458,Blue,250,0,87,22/01/23,Week-4,Q1,2023,9551,1833,3213,52,0.192,Swipe ,Fuel,449.82,0,2532.82
709514433,Blue,385,0,114,22/01/23,Week-4,Q1,2023,13818,609,13209,101,0.044,Swipe ,Food,2773.89,0,3767.89
709516458,Blue,320,1,53,22/01/23,Week-4,Q1,2023,6476,0,2723,66,0,Swipe ,Bills,408.45,0,728.45
709518858,Blue,410,1,61,22/01/23,Week-4,Q1,2023,2897,0,4891,87,0,Swipe ,Grocery,684.74,0,1094.74
709520058,Blue,415,0,119,22/01/23,Week-4,Q1,2023,19138,0,2028,43,0,Swipe ,Bills,182.52,0,597.52
709523508,Silver,245,1,68,22/01/23,Week-4,Q1,2023,11097,0,4836,83,0,Chip ,Travel,870.48,0,1115.48
709528308,Blue,295,0,111,22/01/23,Week-4,Q1,2023,15242,1170,1876,57,0.077,Swipe ,Bills,337.68,0,1802.68
709530408,Gold,150,1,113,22/01/23,Week-4,Q1,2023,34516,1411,8007,96,0.041,Swipe ,Bills,1761.54,0,3322.54
709531908,Blue,125,0,69,22/01/23,Week-4,Q1,2023,1438.3,0,2184,53,0,Swipe ,Bills,480.48,0,605.48
709534083,Blue,95,1,111,22/01/23,Week-4,Q1,2023,9909,0,1844,41,0,Chip ,Bills,129.08,0,224.08
709536483,Blue,250,1,123,22/01/23,Week-4,Q1,2023,8701,215,1999,41,0.025,Swipe ,Bills,379.81,0,844.81
709537683,Blue,200,1,98,22/01/23,Week-4,Q1,2023,11638,926,563,15,0.08,Swipe ,Entertainment,67.56,0,1193.56
709541433,Blue,280,1,52,22/01/23,Week-4,Q1,2023,2041,1687,1555,45,0.827,Swipe ,Bills,139.95,0,2106.95
709545333,Blue,410,0,110,22/01/23,Week-4,Q1,2023,12716,1496,2412,64,0.118,Swipe ,Entertainment,458.28,0,2364.28
709546608,Blue,100,0,110,22/01/23,Week-4,Q1,2023,1438.3,647,4803,64,0.45,Chip ,Fuel,1152.72,0,1899.72
709547658,Blue,405,1,105,22/01/23,Week-4,Q1,2023,13961,1299,783,20,0.093,Swipe ,Grocery,180.09,0,1884.09
709548783,Blue,350,1,132,22/01/23,Week-4,Q1,2023,1438.3,0,2100,54,0,Swipe ,Food,462,0,812
709550958,Blue,125,0,105,22/01/23,Week-4,Q1,2023,7133,0,2689,62,0,Swipe ,Grocery,618.47,0,743.47
709554483,Blue,390,1,83,22/01/23,Week-4,Q1,2023,4840,2517,1637,22,0.52,Swipe ,Fuel,245.55,0,3152.55
709556208,Silver,280,0,107,22/01/23,Week-4,Q1,2023,22361,1873,7586,94,0.084,Swipe ,Bills,455.16,0,2608.16
709558608,Blue,460,0,66,22/01/23,Week-4,Q1,2023,2844,2065,7345,73,0.726,Online ,Entertainment,1028.3,0,3553.3
709560258,Blue,140,1,92,22/01/23,Week-4,Q1,2023,4946,0,2239,38,0,Online ,Entertainment,380.63,0,520.63
709562358,Blue,390,0,46,22/01/23,Week-4,Q1,2023,5353,1594,4456,79,0.298,Swipe ,Food,1069.44,0,3053.44
709563258,Blue,475,1,134,22/01/23,Week-4,Q1,2023,2751,2253,2108,40,0.819,Chip ,Travel,379.44,0,3107.44
709564683,Blue,365,1,95,22/01/23,Week-4,Q1,2023,4739,0,886,21,0,Swipe ,Fuel,256.94,0,621.94
709566408,Blue,500,1,91,22/01/23,Week-4,Q1,2023,4458,0,9640,70,0,Chip ,Fuel,867.6,0,1367.6
709567758,Blue,460,1,110,22/01/23,Week-4,Q1,2023,2490,2225,3339,71,0.894,Chip ,Bills,868.14,0,3553.14
709571958,Blue,360,0,134,22/01/23,Week-4,Q1,2023,2127,0,4401,65,0,Swipe ,Food,308.07,0,668.07
709573533,Blue,245,1,87,22/01/23,Week-4,Q1,2023,11191,0,3914,71,0,Swipe ,Fuel,391.4,0,636.4
709575858,Blue,385,1,86,22/01/23,Week-4,Q1,2023,2300,0,4527,79,0,Swipe ,Bills,860.13,0,1245.13
709578258,Blue,300,1,57,22/01/23,Week-4,Q1,2023,3804,1917,14321,102,0.504,Chip ,Bills,2434.57,0,4651.57
709579383,Blue,400,0,80,22/01/23,Week-4,Q1,2023,6978,1148,1362,26,0.165,Swipe ,Entertainment,95.34,0,1643.34
709581483,Blue,445,1,90,22/01/23,Week-4,Q1,2023,2984,2517,2373,53,0.843,Swipe ,Travel,308.49,0,3270.49
709583133,Blue,295,0,96,22/01/23,Week-4,Q1,2023,3326,1442,1627,54,0.434,Swipe ,Fuel,439.29,0,2176.29
709584483,Blue,245,1,77,22/01/23,Week-4,Q1,2023,3030,2517,1805,44,0.831,Swipe ,Bills,126.35,0,2888.35
709585758,Blue,390,1,109,22/01/23,Week-4,Q1,2023,34516,0,4004,86,0,Online ,Grocery,400.4,0,790.4
709587783,Silver,125,1,92,22/01/23,Week-4,Q1,2023,25133,0,4033,73,0,Swipe ,Bills,322.64,0,447.64
709589208,Blue,250,1,116,22/01/23,Week-4,Q1,2023,17721,596,14409,83,0.034,Chip ,Travel,4178.61,0,5024.61
709591533,Blue,470,1,108,22/01/23,Week-4,Q1,2023,1774,1115,3474,60,0.629,Swipe ,Grocery,799.02,0,2384.02
709592808,Blue,385,1,128,22/01/23,Week-4,Q1,2023,3311,1556,14470,103,0.47,Chip ,Travel,1736.4,0,3677.4
709596783,Blue,300,0,102,22/01/23,Week-4,Q1,2023,1611,0,4444,78,0,Chip ,Fuel,488.84,0,788.84
709597983,Blue,200,1,90,22/01/23,Week-4,Q1,2023,1573,653,3349,77,0.415,Swipe ,Food,401.88,0,1254.88
709603608,Blue,480,1,114,22/01/23,Week-4,Q1,2023,2345,1643,4634,69,0.701,Chip ,Food,602.42,0,2725.42
709604958,Blue,95,1,84,22/01/23,Week-4,Q1,2023,2585,1847,3480,64,0.715,Online ,Bills,1009.2,0,2951.2
709606158,Blue,125,0,113,22/01/23,Week-4,Q1,2023,2984,0,4878,86,0,Online ,Fuel,439.02,0,564.02
709607733,Blue,285,0,119,22/01/23,Week-4,Q1,2023,9191,1666,4275,83,0.181,Chip ,Food,812.25,0,2763.25
709608708,Blue,325,1,91,22/01/23,Week-4,Q1,2023,6500,2517,9451,79,0.387,Chip ,Travel,945.1,0,3787.1
709610283,Blue,195,1,101,22/01/23,Week-4,Q1,2023,1853,0,4544,72,0,Chip ,Grocery,1226.88,0,1421.88
709611183,Blue,195,0,100,22/01/23,Week-4,Q1,2023,3952,0,8241,82,0,Chip ,Entertainment,1648.2,0,1843.2
709612983,Blue,330,1,155,22/01/23,Week-4,Q1,2023,2990,1828,2265,41,0.611,Chip ,Bills,407.7,0,2565.7
709614333,Blue,390,0,84,22/01/23,Week-4,Q1,2023,10457,2148,4649,74,0.205,Swipe ,Bills,697.35,0,3235.35
709615458,Silver,450,1,101,22/01/23,Week-4,Q1,2023,34516,862,15034,111,0.025,Chip ,Bills,2706.12,0,4018.12
709616958,Silver,225,1,84,22/01/23,Week-4,Q1,2023,26556,1583,3168,73,0.06,Swipe ,Grocery,728.64,0,2536.64
709618308,Silver,325,1,90,22/01/23,Week-4,Q1,2023,16239,1487,3838,48,0.092,Swipe ,Food,345.42,0,2157.42
709619433,Blue,455,0,82,22/01/23,Week-4,Q1,2023,34516,1382,8604,108,0.04,Swipe ,Bills,2064.96,0,3901.96
709621008,Blue,435,0,73,22/01/23,Week-4,Q1,2023,5826,1482,4135,76,0.254,Swipe ,Bills,1116.45,0,3033.45
709623483,Blue,445,0,48,22/01/23,Week-4,Q1,2023,18442,1470,1281,36,0.08,Swipe ,Fuel,153.72,0,2068.72
709624533,Blue,200,0,82,22/01/23,Week-4,Q1,2023,3187,2517,1627,38,0.79,Swipe ,Entertainment,406.75,0,3123.75
709625733,Blue,425,1,111,22/01/23,Week-4,Q1,2023,9690,1115,4620,64,0.115,Swipe ,Travel,693,0,2233
709626858,Blue,100,0,110,22/01/23,Week-4,Q1,2023,4985,1379,4222,61,0.277,Swipe ,Grocery,886.62,0,2365.62
709627983,Blue,100,0,160,22/01/23,Week-4,Q1,2023,2535,1699,4497,68,0.67,Online ,Fuel,674.55,0,2473.55
709632483,Blue,420,1,108,22/01/23,Week-4,Q1,2023,1438.3,906,4457,84,0.63,Chip ,Entertainment,445.7,0,1771.7
709633533,Blue,100,1,106,22/01/23,Week-4,Q1,2023,1438.3,0,2789,50,0,Swipe ,Bills,334.68,0,434.68
709635858,Blue,245,1,116,22/01/23,Week-4,Q1,2023,2235,0,1229,27,0,Swipe ,Bills,73.74,0,318.74
709638783,Blue,455,0,80,22/01/23,Week-4,Q1,2023,2961,2048,4056,92,0.692,Chip ,Fuel,892.32,0,3395.32
709641933,Blue,280,1,100,22/01/23,Week-4,Q1,2023,3433,1869,4504,84,0.544,Swipe ,Food,630.56,0,2779.56
709646433,Blue,395,1,100,22/01/23,Week-4,Q1,2023,5043,743,10170,66,0.147,Chip ,Travel,2339.1,0,3477.1
709649958,Silver,125,1,101,22/01/23,Week-4,Q1,2023,28229,287,2281,45,0.01,Swipe ,Entertainment,364.96,0,776.96
709657533,Blue,225,1,55,22/01/23,Week-4,Q1,2023,7793,2270,8260,54,0.291,Chip ,Entertainment,826,0,3321
709660233,Blue,250,0,108,22/01/23,Week-4,Q1,2023,3526,2429,7775,63,0.689,Online ,Travel,1166.25,0,3845.25
709662708,Blue,380,1,67,22/01/23,Week-4,Q1,2023,3506,1604,1953,61,0.458,Swipe ,Travel,488.25,0,2472.25
709663608,Blue,480,0,89,22/01/23,Week-4,Q1,2023,1536,0,1973,36,0,Swipe ,Grocery,295.95,0,775.95
709664658,Blue,300,1,147,22/01/23,Week-4,Q1,2023,22863,927,4071,69,0.041,Swipe ,Bills,366.39,0,1593.39
709665783,Blue,285,1,57,22/01/23,Week-4,Q1,2023,1637,0,4800,70,0,Swipe ,Travel,864,0,1149
709666908,Blue,330,1,81,22/01/23,Week-4,Q1,2023,2782,1782,4669,93,0.641,Chip ,Entertainment,1167.25,0,3279.25
709668408,Blue,295,0,80,22/01/23,Week-4,Q1,2023,5204,0,5285,82,0,Swipe ,Bills,475.65,0,770.65
709669533,Blue,125,1,81,22/01/23,Week-4,Q1,2023,2722,1303,4488,88,0.479,Swipe ,Entertainment,493.68,0,1921.68
709671708,Blue,225,1,74,22/01/23,Week-4,Q1,2023,19354,984,1207,32,0.051,Swipe ,Entertainment,325.89,0,1534.89
709674333,Blue,245,1,70,22/01/23,Week-4,Q1,2023,2400,0,2677,70,0,Swipe ,Fuel,722.79,0,967.79
709678608,Blue,140,0,105,29/01/23,Week-5,Q1,2023,24256,1076,4269,69,0.044,Swipe ,Bills,853.8,0,2069.8
709679658,Blue,150,0,113,29/01/23,Week-5,Q1,2023,5386,0,4846,84,0,Chip ,Entertainment,1356.88,0,1506.88
709682658,Blue,460,0,109,29/01/23,Week-5,Q1,2023,3093,2517,1371,23,0.814,Swipe ,Bills,219.36,0,3196.36
709683633,Silver,125,1,85,29/01/23,Week-5,Q1,2023,10332,948,2914,67,0.092,Swipe ,Bills,524.52,0,1597.52
709688883,Blue,455,0,111,29/01/23,Week-5,Q1,2023,3845,0,2174,39,0,Chip ,Grocery,130.44,0,585.44
709690158,Blue,475,0,104,29/01/23,Week-5,Q1,2023,4592,2517,1470,33,0.548,Swipe ,Entertainment,367.5,0,3359.5
709693833,Blue,415,0,89,29/01/23,Week-5,Q1,2023,9261,1605,2468,44,0.173,Swipe ,Bills,641.68,0,2661.68
709695333,Blue,295,0,88,29/01/23,Week-5,Q1,2023,10227,1695,3577,82,0.166,Swipe ,Grocery,858.48,0,2848.48
709700058,Blue,340,0,68,29/01/23,Week-5,Q1,2023,6081,989,4451,70,0.163,Online ,Food,489.61,0,1818.61
709701558,Blue,285,0,119,29/01/23,Week-5,Q1,2023,21331,1251,1460,50,0.059,Swipe ,Travel,306.6,1,1842.6
709703433,Blue,275,1,41,29/01/23,Week-5,Q1,2023,21304,1532,1770,25,0.072,Swipe ,Entertainment,336.3,1,2143.3
709707033,Blue,275,1,94,29/01/23,Week-5,Q1,2023,13162,0,1424,38,0,Swipe ,Food,142.4,1,417.4
709708233,Blue,465,0,51,29/01/23,Week-5,Q1,2023,7066,0,1695,38,0,Chip ,Grocery,152.55,1,617.55
709709283,Blue,345,1,103,29/01/23,Week-5,Q1,2023,3458,321,2256,40,0.093,Chip ,Food,631.68,1,1297.68
709710783,Blue,220,1,110,29/01/23,Week-5,Q1,2023,5931,0,2730,71,0,Swipe ,Entertainment,682.5,1,902.5
709711758,Blue,395,0,80,29/01/23,Week-5,Q1,2023,1942,0,1853,31,0,Chip ,Bills,481.78,1,876.78
709713033,Blue,195,0,96,29/01/23,Week-5,Q1,2023,6846,0,1735,35,0,Swipe ,Bills,242.9,1,437.9
709714008,Blue,200,1,125,29/01/23,Week-5,Q1,2023,9248,0,2325,45,0,Swipe ,Entertainment,651,1,851
709716258,Blue,450,1,59,29/01/23,Week-5,Q1,2023,7633,1707,1807,58,0.224,Swipe ,Entertainment,162.63,1,2319.63
709718058,Blue,445,0,111,29/01/23,Week-5,Q1,2023,2936,2181,4650,78,0.743,Swipe ,Bills,3255.5,0,5881.5
709719333,Blue,300,1,119,29/01/23,Week-5,Q1,2023,28422,1258,4841,80,0.044,Chip ,Food,726.15,0,2284.15
709722858,Blue,405,1,99,29/01/23,Week-5,Q1,2023,20708,1357,8503,88,0.066,Swipe ,Fuel,935.33,0,2697.33
709726158,Blue,355,1,88,29/01/23,Week-5,Q1,2023,2206,1110,5196,92,0.503,Swipe ,Fuel,987.24,0,2452.24
709728183,Blue,125,0,137,29/01/23,Week-5,Q1,2023,1438.3,0,4370,79,0,Swipe ,Food,611.8,0,736.8
709729533,Blue,380,0,136,29/01/23,Week-5,Q1,2023,1809,457,2169,49,0.253,Chip ,Grocery,520.56,0,1357.56
709730508,Blue,285,1,107,29/01/23,Week-5,Q1,2023,17531,0,4563,61,0,Swipe ,Fuel,1232.01,0,1517.01
709732608,Blue,125,0,86,29/01/23,Week-5,Q1,2023,3203,2366,4282,82,0.739,Swipe ,Bills,256.92,0,2747.92
709735008,Blue,110,0,104,29/01/23,Week-5,Q1,2023,3023,1435,1920,34,0.475,Swipe ,Food,364.8,0,1909.8
709736658,Blue,175,1,88,29/01/23,Week-5,Q1,2023,1438.3,759,4446,86,0.528,Chip ,Food,622.44,0,1556.44
709738008,Blue,150,1,73,29/01/23,Week-5,Q1,2023,2804,1057,5033,81,0.377,Swipe ,Bills,452.97,0,1659.97
709739283,Blue,430,0,98,29/01/23,Week-5,Q1,2023,21329,2119,4206,75,0.099,Online ,Grocery,462.66,0,3011.66
709741608,Blue,365,1,71,29/01/23,Week-5,Q1,2023,4546,0,3739,53,0,Chip ,Grocery,785.19,0,1150.19
709742958,Blue,450,1,120,29/01/23,Week-5,Q1,2023,15626,1148,3386,65,0.073,Chip ,Fuel,711.06,0,2309.06
709745508,Blue,375,0,74,29/01/23,Week-5,Q1,2023,2295,0,2140,40,0,Swipe ,Grocery,428,0,803
709747308,Blue,190,1,96,29/01/23,Week-5,Q1,2023,4575,1344,4726,64,0.294,Chip ,Bills,1181.5,0,2715.5
709749483,Blue,125,1,78,29/01/23,Week-5,Q1,2023,2636,1953,4584,70,0.741,Online ,Entertainment,916.8,0,2994.8
709752183,Blue,150,0,61,29/01/23,Week-5,Q1,2023,11432,2517,1374,37,0.22,Swipe ,Bills,206.1,0,2873.1
709757583,Blue,455,1,81,29/01/23,Week-5,Q1,2023,3176,1510,2074,48,0.475,Swipe ,Fuel,124.44,0,2089.44
709759908,Blue,415,0,88,29/01/23,Week-5,Q1,2023,1939,685,4327,84,0.353,Swipe ,Entertainment,1168.29,0,2268.29
709762008,Blue,500,0,92,29/01/23,Week-5,Q1,2023,2090,793,4619,78,0.379,Swipe ,Bills,1200.94,0,2493.94
709762908,Blue,200,0,108,29/01/23,Week-5,Q1,2023,1438.3,1228,4991,78,0.854,Swipe ,Bills,898.38,0,2326.38
709764483,Blue,360,1,116,29/01/23,Week-5,Q1,2023,6157,581,4041,65,0.094,Swipe ,Bills,889.02,0,1830.02
709766808,Blue,395,0,150,29/01/23,Week-5,Q1,2023,5099,1178,3819,82,0.231,Chip ,Grocery,229.14,0,1802.14
709769283,Blue,420,0,112,29/01/23,Week-5,Q1,2023,8513,0,4162,70,0,Swipe ,Grocery,790.78,0,1210.78
709770408,Silver,320,0,114,29/01/23,Week-5,Q1,2023,34516,1702,8652,98,0.049,Swipe ,Bills,2163,0,4185
709774608,Blue,395,0,113,29/01/23,Week-5,Q1,2023,5993,1582,3464,64,0.264,Online ,Grocery,415.68,0,2392.68
709779258,Blue,95,1,94,29/01/23,Week-5,Q1,2023,1438.3,0,4075,71,0,Swipe ,Food,326,0,421
709780158,Blue,250,1,97,29/01/23,Week-5,Q1,2023,2411,1379,4812,79,0.572,Swipe ,Food,288.72,0,1917.72
709781208,Blue,200,0,76,29/01/23,Week-5,Q1,2023,2291,0,5409,82,0,Swipe ,Travel,432.72,0,632.72
709783908,Blue,250,0,110,29/01/23,Week-5,Q1,2023,2280,1170,1924,50,0.513,Swipe ,Fuel,211.64,0,1631.64
709785783,Blue,365,1,58,29/01/23,Week-5,Q1,2023,2300,0,1485,34,0,Swipe ,Bills,297,0,662
709787733,Blue,360,0,160,29/01/23,Week-5,Q1,2023,9723,1307,4043,76,0.134,Swipe ,Fuel,1091.61,0,2758.61
709788783,Blue,225,1,117,29/01/23,Week-5,Q1,2023,4907,773,5088,71,0.158,Chip ,Grocery,966.72,0,1964.72
709790058,Blue,355,1,117,29/01/23,Week-5,Q1,2023,6383,1512,4985,87,0.237,Swipe ,Entertainment,398.8,0,2265.8
709791333,Blue,270,0,78,29/01/23,Week-5,Q1,2023,2040,1084,4751,80,0.531,Swipe ,Fuel,427.59,0,1781.59
709793133,Blue,150,0,65,29/01/23,Week-5,Q1,2023,3186,2470,1531,37,0.775,Swipe ,Bills,214.34,0,2834.34
709794333,Blue,150,0,45,29/01/23,Week-5,Q1,2023,2827,1430,1608,30,0.506,Swipe ,Fuel,305.52,0,1885.52
709798908,Blue,460,1,105,29/01/23,Week-5,Q1,2023,2858,0,2611,43,0,Chip ,Food,574.42,0,1034.42
709802208,Blue,355,0,104,29/01/23,Week-5,Q1,2023,3350,0,2849,61,0,Swipe ,Food,227.92,0,582.92
709803258,Blue,125,1,138,29/01/23,Week-5,Q1,2023,12073,0,2400,52,0,Swipe ,Grocery,696,0,821
709804533,Blue,300,1,74,29/01/23,Week-5,Q1,2023,17818,1451,3973,74,0.081,Swipe ,Entertainment,357.57,0,2108.57
709807383,Blue,300,1,115,29/01/23,Week-5,Q1,2023,3616,1155,15391,94,0.319,Swipe ,Food,3232.11,0,4687.11
709810458,Blue,480,0,109,29/01/23,Week-5,Q1,2023,1579,768,4241,72,0.486,Swipe ,Food,551.33,0,1799.33
709813008,Blue,200,0,99,29/01/23,Week-5,Q1,2023,3398,2415,4509,93,0.711,Swipe ,Food,811.62,0,3426.62
709814883,Platinum,300,1,135,29/01/23,Week-5,Q1,2023,15987,2262,15513,127,0.141,Chip ,Food,3412.86,0,5974.86
709816158,Silver,455,1,97,29/01/23,Week-5,Q1,2023,34516,0,2183,60,0,Swipe ,Food,502.09,0,957.09
709820658,Blue,350,1,87,29/01/23,Week-5,Q1,2023,34516,1170,3785,64,0.034,Chip ,Fuel,946.25,0,2466.25
709822008,Blue,200,0,71,29/01/23,Week-5,Q1,2023,2369,1019,4317,66,0.43,Online ,Food,518.04,0,1737.04
709823733,Blue,300,0,115,29/01/23,Week-5,Q1,2023,5508,0,7507,78,0,Swipe ,Bills,750.7,0,1050.7
709824633,Blue,125,0,92,29/01/23,Week-5,Q1,2023,1552,1375,5064,80,0.886,Swipe ,Grocery,1316.64,0,2816.64
709826058,Blue,300,1,112,29/01/23,Week-5,Q1,2023,34516,2435,1805,34,0.071,Swipe ,Entertainment,270.75,0,3005.75
709827933,Blue,250,1,77,29/01/23,Week-5,Q1,2023,12230,1196,3659,76,0.098,Chip ,Food,804.98,0,2250.98
709830783,Silver,250,0,112,29/01/23,Week-5,Q1,2023,34516,1686,4039,72,0.049,Swipe ,Bills,363.51,0,2299.51
709831983,Gold,125,1,117,29/01/23,Week-5,Q1,2023,34516,1244,15176,126,0.036,Chip ,Fuel,3186.96,0,4555.96
709836258,Blue,125,0,107,29/01/23,Week-5,Q1,2023,1927,1337,5127,81,0.694,Online ,Fuel,1230.48,0,2692.48
709837308,Blue,250,0,114,29/01/23,Week-5,Q1,2023,7531,0,3833,71,0,Chip ,Grocery,421.63,0,671.63
709838508,Silver,470,1,91,29/01/23,Week-5,Q1,2023,34516,1509,7167,91,0.044,Swipe ,Fuel,501.69,0,2480.69
709839858,Blue,270,0,75,29/01/23,Week-5,Q1,2023,4608,1077,1535,31,0.234,Swipe ,Travel,383.75,0,1730.75
709841433,Blue,300,0,87,29/01/23,Week-5,Q1,2023,3855,1188,3885,83,0.308,Swipe ,Entertainment,815.85,0,2303.85
709850508,Blue,245,1,118,29/01/23,Week-5,Q1,2023,3202,0,2917,37,0,Swipe ,Food,700.08,0,945.08
709852908,Blue,275,1,161,29/01/23,Week-5,Q1,2023,4307,0,1628,37,0,Swipe ,Bills,130.24,0,405.24
709854483,Blue,200,1,113,29/01/23,Week-5,Q1,2023,4588,2517,2442,62,0.549,Swipe ,Entertainment,244.2,0,2961.2
709855608,Blue,100,1,111,29/01/23,Week-5,Q1,2023,1438.3,981,1114,33,0.682,Swipe ,Grocery,300.78,0,1381.78
709857033,Blue,225,0,67,29/01/23,Week-5,Q1,2023,1438.3,0,4148,84,0,Chip ,Bills,414.8,0,639.8
709858533,Blue,250,0,102,29/01/23,Week-5,Q1,2023,2462,2021,2320,57,0.821,Swipe ,Fuel,394.4,0,2665.4
709861008,Blue,300,0,136,29/01/23,Week-5,Q1,2023,27720,2414,8520,89,0.087,Swipe ,Entertainment,4385.6,0,7099.6
709864833,Blue,250,1,90,29/01/23,Week-5,Q1,2023,8077,1965,1329,26,0.243,Swipe ,Entertainment,132.9,0,2347.9
709865883,Silver,495,0,73,29/01/23,Week-5,Q1,2023,26794,821,8788,58,0.031,Chip ,Fuel,1493.96,0,2809.96
709868433,Blue,250,0,95,29/01/23,Week-5,Q1,2023,2525,2217,4409,69,0.878,Swipe ,Bills,661.35,0,3128.35
