Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score,Age_Group,Income_Group
711388458,53,M,3,High School,Single,TX,91750,no,yes,no,cellular,Govt,115217,2,50-59,High
711389358,44,F,3,Graduate,Married,CA,91750,no,yes,no,telephone,White-collar,28990,2,40-49,Low
711390333,61,F,0,High School,Single,NY,91750,yes,no,yes,cellular,Govt,25784,2,60-69,Low
711391308,42,M,5,High School,Married,CA,91750,no,yes,no,cellular,White-collar,69633,1,40-49,Mid
711392508,34,M,0,Graduate,Married,OH,91750,no,no,no,cellular,Blue-collar,66262,3,30-39,Mid
711393483,46,F,3,High School,Married,TX,91750,no,yes,no,cellular,Blue-collar,58265,1,40-49,Mid
711396483,30,M,0,Graduate,Unknown,NJ,91750,yes,yes,yes,cellular,White-collar,65755,2,30-39,Mid
711397533,36,F,1,Uneducated,Single,NJ,91750,no,yes,yes,cellular,Selfemployeed,37062,1,30-39,Mid
711398433,52,F,2,Uneducated,Married,NY,91750,no,yes,no,unknown,Businessman,236601,1,50-59,High
711399408,45,F,1,Graduate,Single,TX,91750,yes,no,no,cellular,Selfemployeed,27992,1,40-49,Low
711402333,53,F,2,Graduate,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,14975,2,50-59,Low
711403383,63,M,1,Graduate,Unknown,NY,91750,no,yes,no,cellular,Retirees,24353,1,60-69,Low
711405333,49,F,3,Graduate,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,14975,3,40-49,Low
711406758,59,M,1,Doctorate,Married,TX,91750,yes,yes,no,cellular,Retirees,59786,1,50-59,Mid
711409833,44,M,4,Graduate,Married,NY,91750,yes,no,no,cellular,Selfemployeed,80412,1,40-49,High
711410958,52,M,2,High School,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,105120,2,50-59,High
711412533,51,F,1,Graduate,Married,NY,91750,no,no,no,cellular,Retirees,27081,2,50-59,Low
711416958,53,F,2,Unknown,Single,CA,91750,yes,yes,yes,cellular,Selfemployeed,25659,2,50-59,Low
711419133,37,M,2,Uneducated,Married,NY,91750,no,no,no,telephone,Businessman,63041,2,30-39,Mid
711420258,49,M,3,High School,Unknown,FL,91750,no,yes,no,cellular,Blue-collar,62281,3,40-49,Mid
711421233,52,M,4,Graduate,Single,FL,91750,no,no,no,cellular,Blue-collar,87992,1,50-59,High
711422358,53,F,2,Unknown,Married,NJ,91750,yes,no,no,cellular,Businessman,191635,3,50-59,High
711423558,45,M,5,Graduate,Single,TX,91750,no,no,no,cellular,White-collar,52700,3,40-49,Mid
711426033,52,F,2,Graduate,Married,NY,91750,yes,yes,no,unknown,Blue-collar,42435,3,50-59,Mid
711427458,53,F,1,Uneducated,Single,CA,91750,yes,yes,no,unknown,Blue-collar,12389,2,50-59,Low
711428733,50,F,2,Graduate,Single,NY,91750,no,no,no,cellular,Govt,51667,3,50-59,Mid
711430908,52,F,1,Graduate,Married,NY,91750,yes,yes,no,unknown,Selfemployeed,22575,2,50-59,Low
711432258,38,M,4,Graduate,Married,NJ,91750,yes,no,no,cellular,Blue-collar,108917,1,30-39,High
711433908,51,M,1,Doctorate,Married,FL,91750,yes,no,no,cellular,White-collar,117820,3,50-59,High
711436083,53,F,2,Graduate,Married,NY,91750,yes,yes,no,unknown,Blue-collar,27818,3,50-59,Low
711436983,38,M,1,Graduate,Single,NJ,91750,yes,no,no,cellular,Businessman,115276,1,30-39,High
711438033,43,M,3,High School,Married,NJ,91750,no,no,no,cellular,Retirees,100510,1,40-49,High
711441333,38,F,2,Graduate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,10391,3,30-39,Low
711443808,46,M,3,Graduate,Married,NY,91750,yes,yes,no,telephone,Retirees,49342,3,40-49,Mid
711445233,42,M,3,Graduate,Single,FL,91750,no,no,no,cellular,Retirees,72829,2,40-49,High
711447783,56,M,3,Graduate,Married,FL,91750,no,no,no,cellular,Selfemployeed,89366,3,50-59,High
711448983,55,F,4,Graduate,Single,NY,91750,yes,no,no,unknown,Selfemployeed,25499,3,50-59,Low
711452583,46,M,3,Graduate,Unknown,NY,91750,no,no,no,cellular,Retirees,69181,3,40-49,Mid
711453783,43,M,2,Unknown,Married,NY,91750,no,yes,no,cellular,Selfemployeed,73412,2,40-49,High
711455133,45,F,2,Doctorate,Single,NY,91750,yes,no,no,telephone,Selfemployeed,28331,3,40-49,Low
711456108,47,F,4,Doctorate,Married,CA,91750,no,yes,no,cellular,Blue-collar,28402,3,40-49,Low
711458583,47,M,4,Graduate,Single,NY,91750,no,yes,no,cellular,White-collar,115189,3,40-49,High
711459483,56,M,0,High School,Married,FL,91750,no,yes,no,cellular,Blue-collar,80844,2,50-59,High
711460458,53,M,2,Graduate,Married,NM,91750,yes,yes,no,cellular,White-collar,119405,3,50-59,High
711461658,37,F,1,Graduate,Single,FL,91750,yes,yes,no,unknown,Blue-collar,35619,2,30-39,Mid
711465333,38,M,3,Unknown,Single,TX,91750,yes,yes,no,cellular,Businessman,119886,2,30-39,High
711466533,47,F,3,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,14975,3,40-49,Low
711468708,53,F,2,High School,Married,NY,91750,yes,yes,no,cellular,White-collar,19680,2,50-59,Low
711473058,44,F,3,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,44044,2,40-49,Mid
711474333,46,F,3,High School,Single,FL,91750,no,no,no,unknown,Selfemployeed,14975,2,40-49,Low
711478233,62,F,0,Post-Graduate,Single,TX,91750,no,yes,no,cellular,Govt,40470,2,60-69,Mid
711480108,38,F,3,Graduate,Married,TX,91750,no,no,no,unknown,Govt,17853,3,30-39,Low
711481533,30,F,1,Uneducated,Married,CA,91750,no,no,no,cellular,Selfemployeed,11775,3,30-39,Low
711487533,36,F,2,Graduate,Unknown,CA,91750,no,yes,no,cellular,Selfemployeed,14975,2,30-39,Low
711491283,45,F,1,Uneducated,Single,CA,91750,yes,no,no,cellular,Govt,33824,1,40-49,Low
711492258,51,M,1,High School,Married,TX,91750,no,yes,no,cellular,Retirees,97463,3,50-59,High
711493158,45,M,0,Uneducated,Single,TX,91750,yes,yes,no,cellular,Retirees,85978,2,40-49,High
711494208,50,M,1,Unknown,Unknown,TX,91750,yes,yes,no,cellular,Govt,92809,1,50-59,High
711497283,39,F,1,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,54743,2,30-39,Mid
711498258,30,M,1,Unknown,Unknown,NY,91750,no,yes,no,cellular,Blue-collar,10971,2,30-39,Low
711499158,52,F,1,Unknown,Single,TX,91750,no,yes,no,unknown,Blue-collar,34273,1,50-59,Low
711502908,43,F,3,Graduate,Married,TX,91750,no,no,yes,cellular,Govt,38679,3,40-49,Mid
711505308,46,M,4,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,75634,1,40-49,High
711507783,48,F,3,High School,Married,TX,91750,yes,yes,no,telephone,Businessman,18647,1,40-49,Low
711508608,47,F,3,Uneducated,Married,NY,91750,no,no,no,cellular,Selfemployeed,58770,1,40-49,Mid
711509658,56,F,2,Graduate,Married,TX,91750,no,yes,no,unknown,Selfemployeed,5525,2,50-59,Low
711515433,51,M,3,Post-Graduate,Married,NY,91750,no,no,no,cellular,Retirees,57679,1,50-59,Mid
711516783,43,M,2,Uneducated,Married,NY,91750,yes,yes,no,cellular,White-collar,99332,1,40-49,High
711521958,56,M,3,Uneducated,Single,CA,91750,no,yes,no,cellular,White-collar,73143,2,50-59,High
711523533,32,M,0,High School,Married,FL,91750,yes,yes,no,cellular,Businessman,184323,1,30-39,High
711525033,36,F,2,Unknown,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,18984,1,30-39,Low
711526533,49,F,2,Uneducated,Married,CA,91750,no,yes,no,cellular,Selfemployeed,14975,3,40-49,Low
711527508,43,F,3,Unknown,Single,CA,91750,no,no,no,unknown,Retirees,15953,1,40-49,Low
711529383,42,F,4,Graduate,Married,TX,91750,no,no,no,unknown,Businessman,35236,2,40-49,Mid
711531858,50,F,2,Uneducated,Married,TX,91750,yes,no,no,unknown,Retirees,22093,2,50-59,Low
711533058,48,M,4,Unknown,Married,FL,91750,yes,yes,no,cellular,Retirees,100014,3,40-49,High
711534183,34,F,3,Graduate,Single,SC,91750,yes,no,no,cellular,Selfemployeed,38416,1,30-39,Mid
711535158,46,F,1,Doctorate,Married,CA,91750,yes,no,no,cellular,Retirees,19122,1,40-49,Low
711538758,34,F,2,Graduate,Married,NY,91750,no,yes,no,cellular,Blue-collar,19121,2,30-39,Low
711540108,30,F,0,Graduate,Married,NY,91750,no,no,no,unknown,Selfemployeed,25557,2,30-39,Low
711542358,49,M,4,High School,Married,TX,91750,no,yes,no,cellular,Govt,103833,2,40-49,High
711546333,51,M,1,Unknown,Single,CA,91750,no,no,no,cellular,Govt,87745,1,50-59,High
711549408,45,F,4,Uneducated,Single,FL,91750,no,yes,no,cellular,Govt,51049,1,40-49,Mid
711550983,47,M,2,Graduate,Married,TX,91750,no,no,no,unknown,Businessman,113241,3,40-49,High
711551958,50,F,2,Graduate,Single,NY,91750,no,no,no,unknown,Selfemployeed,2565,1,50-59,Low
711553308,48,M,3,Graduate,Married,CA,91750,yes,no,no,cellular,Businessman,67908,3,40-49,Mid
711555483,56,M,2,Unknown,Married,CA,91750,yes,no,no,cellular,White-collar,68402,1,50-59,Mid
711556533,40,M,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,Blue-collar,10084,3,40-49,Low
711557508,59,M,1,Graduate,Single,PA,91750,no,no,yes,cellular,Retirees,49306,2,50-59,Mid
711559008,35,M,1,High School,Married,NJ,91750,yes,no,yes,cellular,White-collar,117931,1,30-39,High
711560058,44,M,3,Graduate,Unknown,CA,91750,no,yes,no,cellular,Blue-collar,79158,3,40-49,High
711561108,43,F,3,Graduate,Unknown,NY,91750,yes,no,no,cellular,Govt,32007,1,40-49,Low
711561933,29,M,2,Graduate,Single,FL,91750,no,yes,no,cellular,Businessman,55481,1,20-29,Mid
711562833,45,F,3,Unknown,Single,CA,91750,no,yes,no,cellular,Selfemployeed,1250,2,40-49,Low
711566208,55,M,2,Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,152039,3,50-59,High
711567333,35,M,3,Graduate,Married,CA,91750,yes,no,no,cellular,Retirees,69512,1,30-39,Mid
711569433,53,F,1,Graduate,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,5525,2,50-59,Low
711571383,47,M,3,Graduate,Married,TX,91750,yes,no,no,cellular,Govt,62398,1,40-49,Mid
711574008,56,F,0,Unknown,Married,NY,91750,yes,yes,no,cellular,Govt,28273,1,50-59,Low
711575058,53,F,3,Uneducated,Married,TX,91750,yes,yes,no,unknown,White-collar,17961,2,50-59,Low
711577458,52,M,2,High School,Married,TX,91750,yes,yes,no,telephone,Blue-collar,110988,2,50-59,High
711578658,51,M,3,High School,Single,FL,91750,yes,no,no,telephone,Businessman,146995,2,50-59,High
711580908,48,F,1,Uneducated,Single,TX,91750,no,no,no,cellular,Businessman,50789,1,40-49,Mid
711583458,47,M,3,High School,Married,CA,91750,no,no,yes,cellular,White-collar,85206,1,40-49,High
711587433,48,F,5,Uneducated,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,57960,2,40-49,Mid
711588708,45,F,2,Graduate,Married,FL,91750,yes,yes,no,cellular,Blue-collar,17269,2,40-49,Low
711589758,42,M,4,Unknown,Married,NY,91750,no,no,no,unknown,Selfemployeed,46411,3,40-49,Mid
711593808,40,F,4,Graduate,Married,NJ,91750,yes,no,no,unknown,Selfemployeed,2565,2,40-49,Low
711594858,51,M,1,Unknown,Single,TX,91750,yes,yes,no,cellular,Retirees,65856,1,50-59,Mid
711595833,45,F,2,Graduate,Unknown,FL,91750,yes,yes,no,cellular,Blue-collar,14448,1,40-49,Low
711597183,46,M,3,High School,Single,FL,91750,yes,no,no,telephone,Govt,69066,1,40-49,Mid
711598533,29,M,2,Graduate,Single,FL,91750,no,yes,yes,telephone,Businessman,39334,3,20-29,Mid
711600033,36,M,4,High School,Single,TX,91750,no,no,no,cellular,Businessman,165526,2,30-39,High
711605208,56,F,0,Uneducated,Single,NJ,91750,yes,no,no,cellular,Businessman,19164,1,50-59,Low
711606558,39,M,2,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,74592,1,30-39,High
711607833,58,M,3,Unknown,Single,CA,91750,no,yes,no,cellular,Selfemployeed,82689,2,50-59,High
711608958,62,M,0,Graduate,Married,NJ,91750,yes,no,no,unknown,Selfemployeed,50015,3,60-69,Mid
711613308,50,F,5,Graduate,Single,CA,91750,yes,yes,no,cellular,Businessman,29732,3,50-59,Low
711614658,44,F,2,Graduate,Married,CA,91750,no,no,no,cellular,White-collar,28825,2,40-49,Low
711615933,35,F,3,Doctorate,Single,FL,91750,no,no,no,cellular,Selfemployeed,5525,1,30-39,Low
711619608,46,M,0,Uneducated,Single,NY,91750,no,yes,no,cellular,Selfemployeed,69632,1,40-49,Mid
711622683,35,F,1,Graduate,Single,CA,91750,no,yes,no,unknown,Selfemployeed,14975,2,30-39,Low
711625683,49,F,3,Graduate,Married,TX,91750,yes,no,no,cellular,Govt,32454,2,40-49,Low
711626658,39,F,2,Uneducated,Married,CA,91750,yes,yes,no,telephone,Govt,19461,1,30-39,Low
711627558,59,M,1,Post-Graduate,Married,NJ,91750,yes,yes,yes,cellular,White-collar,46440,2,50-59,Mid
711628458,55,F,0,Graduate,Married,NY,91750,no,no,no,cellular,Retirees,18119,3,50-59,Low
711629733,47,F,3,Graduate,Married,NJ,91750,no,no,yes,unknown,Businessman,35978,2,40-49,Mid
711631158,45,M,1,Graduate,Single,CA,91750,yes,no,no,cellular,Blue-collar,73357,3,40-49,High
711634008,58,M,1,Uneducated,Single,CA,91750,no,yes,no,cellular,Blue-collar,69897,3,50-59,Mid
711635358,43,F,1,Uneducated,Single,NY,91750,no,yes,no,unknown,Blue-collar,23363,3,40-49,Low
711636558,51,F,1,Uneducated,Married,NY,91750,yes,yes,no,unknown,Selfemployeed,14975,1,50-59,Low
711637458,57,F,2,Unknown,Married,NJ,91750,no,no,no,cellular,White-collar,29146,1,50-59,Low
711638658,43,F,3,Uneducated,Married,NY,91750,no,no,yes,unknown,White-collar,33253,2,40-49,Low
711639708,42,F,2,Graduate,Single,TX,91750,no,yes,no,cellular,Govt,15960,2,40-49,Low
711642108,44,F,3,High School,Married,NY,91750,yes,no,no,cellular,White-collar,29966,3,40-49,Low
711643458,58,F,3,Unknown,Married,NV,91750,no,no,no,cellular,Selfemployeed,14111,2,50-59,Low
711644508,56,F,2,Graduate,Single,CA,91750,no,no,no,unknown,Selfemployeed,25028,1,50-59,Low
711646908,52,F,1,Graduate,Single,NY,91750,no,yes,no,unknown,Selfemployeed,20102,1,50-59,Low
711647808,42,M,3,Unknown,Married,NY,91750,no,yes,no,cellular,Selfemployeed,61221,2,40-49,Mid
711648708,46,F,1,Graduate,Single,NY,91750,no,no,no,cellular,Govt,49987,3,40-49,Mid
711649908,65,M,1,High School,Married,UT,91750,yes,no,no,cellular,White-collar,53653,3,60-69,Mid
711654558,47,M,3,High School,Married,IA,91750,no,no,yes,cellular,Retirees,47895,3,40-49,Mid
711655683,46,F,4,Uneducated,Married,NJ,91750,no,yes,yes,cellular,Govt,34126,1,40-49,Low
711657783,45,M,2,Unknown,Single,FL,91750,yes,no,no,cellular,Blue-collar,71115,3,40-49,High
711658758,39,M,3,High School,Single,TX,91750,no,no,no,cellular,Blue-collar,102628,2,30-39,High
711659958,58,F,0,Unknown,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,14975,1,50-59,Low
711663858,44,F,2,High School,Married,TX,91750,no,no,yes,cellular,Businessman,224581,1,40-49,High
711666708,42,F,4,Graduate,Single,FL,91750,no,yes,no,cellular,White-collar,33346,2,40-49,Low
711668283,49,F,3,Graduate,Unknown,FL,91750,yes,no,no,cellular,Selfemployeed,14975,1,40-49,Low
711669258,53,F,3,Graduate,Married,CA,91750,no,no,no,telephone,White-collar,26386,2,50-59,Low
711670308,37,F,2,Graduate,Married,TX,91750,no,yes,no,telephone,Govt,35444,2,30-39,Mid
711671058,35,F,3,Graduate,Married,TX,91750,yes,yes,yes,cellular,Selfemployeed,22915,2,30-39,Low
711673983,41,M,3,Unknown,Married,NY,91750,no,yes,no,cellular,Selfemployeed,67714,1,40-49,Mid
711675108,50,M,2,Unknown,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,46116,2,50-59,Mid
711676008,56,F,2,High School,Married,FL,91750,yes,yes,no,cellular,Retirees,39289,3,50-59,Mid
711676908,40,F,4,High School,Single,TX,91750,yes,yes,no,unknown,White-collar,17427,3,40-49,Low
711679533,36,F,2,Post-Graduate,Single,CA,91750,yes,no,no,unknown,White-collar,30511,1,30-39,Low
711683358,47,F,3,Post-Graduate,Married,FL,91750,no,no,no,cellular,Retirees,22156,3,40-49,Low
711684408,57,M,0,Graduate,Married,CA,91750,no,no,no,cellular,Businessman,114918,1,50-59,High
711685758,51,M,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Businessman,78448,2,50-59,High
711686658,53,M,0,Graduate,Married,NY,91750,yes,yes,no,unknown,Businessman,235376,1,50-59,High
711688158,53,F,4,Graduate,Married,TX,91750,no,yes,yes,unknown,Selfemployeed,14975,1,50-59,Low
711688983,57,F,0,Graduate,Married,CA,91750,yes,no,no,cellular,Govt,34487,1,50-59,Low
711691608,45,F,3,Uneducated,Unknown,FL,91750,no,no,no,cellular,Selfemployeed,27787,1,40-49,Low
711692508,48,F,1,Unknown,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,7865,2,40-49,Low
711694083,47,M,2,Uneducated,Single,TX,91750,yes,no,no,telephone,Govt,75462,2,40-49,High
711697158,44,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,14975,3,40-49,Low
711699183,41,F,4,Uneducated,Single,NJ,91750,no,no,no,unknown,Blue-collar,41072,1,40-49,Mid
711700158,51,F,3,Graduate,Married,TX,91750,yes,yes,no,cellular,White-collar,59744,1,50-59,Mid
711701058,51,M,0,Unknown,Married,TX,91750,yes,no,no,telephone,Retirees,84053,1,50-59,High
711701958,45,M,3,Graduate,Married,TX,91750,yes,yes,no,cellular,White-collar,52603,1,40-49,Mid
711706458,51,M,2,Post-Graduate,Married,NV,91750,no,yes,no,unknown,White-collar,128625,3,50-59,High
711708408,44,F,1,High School,Married,TX,91750,no,no,no,cellular,Govt,46410,2,40-49,Mid
711709683,31,F,2,Uneducated,Married,NJ,91750,yes,no,no,unknown,Govt,19945,3,30-39,Low
711711483,31,F,0,Graduate,Married,CA,91750,yes,no,no,telephone,Blue-collar,13997,1,30-39,Low
711712983,41,M,2,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,65636,2,40-49,Mid
711716133,43,F,4,Graduate,Single,NY,91750,yes,yes,no,cellular,White-collar,26165,1,40-49,Low
711717258,48,M,3,High School,Single,CA,91750,no,no,no,cellular,Retirees,97901,3,40-49,High
711720408,53,M,2,High School,Married,NY,91750,no,no,no,cellular,Businessman,206552,1,50-59,High
711721458,30,F,0,Graduate,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,25759,3,30-39,Low
711722808,49,F,2,Graduate,Married,CA,91750,yes,no,no,cellular,Govt,29042,2,40-49,Low
711724083,49,F,3,Unknown,Married,NY,91750,no,no,no,unknown,Retirees,18165,1,40-49,Low
711727083,43,F,3,Graduate,Unknown,NY,91750,no,no,no,telephone,Businessman,165190,2,40-49,High
711728208,39,F,2,Unknown,Unknown,TX,91750,no,no,no,cellular,Selfemployeed,51611,3,30-39,Mid
711733308,37,M,2,Uneducated,Married,FL,91750,yes,no,no,cellular,Selfemployeed,86281,1,30-39,High
711734508,46,F,2,Graduate,Married,NY,91750,no,yes,yes,unknown,Selfemployeed,14975,3,40-49,Low
711736083,40,M,3,High School,Married,CA,91750,no,no,no,cellular,Retirees,83402,2,40-49,High
711738333,55,F,2,Uneducated,Married,CA,91750,no,yes,yes,cellular,White-collar,26183,2,50-59,Low
711740508,45,M,2,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,71035,2,40-49,High
711741708,43,F,3,Graduate,Married,FL,91750,yes,no,no,cellular,Blue-collar,25129,2,40-49,Low
711742758,31,M,0,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,96744,3,30-39,High
711743883,65,M,1,Uneducated,Single,NY,91750,no,no,no,cellular,Blue-collar,10533,2,60-69,Low
711745233,55,M,1,Post-Graduate,Married,NJ,91750,no,no,no,telephone,White-collar,118760,2,50-59,High
711746133,32,M,3,Graduate,Unknown,UT,91750,no,no,no,cellular,Businessman,118367,3,30-39,High
711748983,53,F,3,Uneducated,Married,TX,91750,yes,yes,no,cellular,Blue-collar,18991,3,50-59,Low
711750183,63,M,0,Doctorate,Single,NY,91750,no,no,no,cellular,Selfemployeed,39690,2,60-69,Mid
711751533,40,M,2,Uneducated,Married,NY,91750,no,no,no,telephone,Selfemployeed,78214,3,40-49,High
711757383,45,M,1,Graduate,Married,MN,91750,yes,no,no,cellular,Businessman,18230,2,40-49,Low
711762408,57,M,2,Uneducated,Single,CA,91750,no,yes,no,telephone,Businessman,47861,2,50-59,Mid
711764733,40,M,3,Uneducated,Married,TX,91750,no,no,yes,cellular,White-collar,107674,2,40-49,High
711765708,40,M,4,High School,Unknown,CA,91750,no,yes,no,cellular,Selfemployeed,44136,2,40-49,Mid
711766758,40,M,1,High School,Single,IA,91750,yes,no,no,cellular,Selfemployeed,59353,1,40-49,Mid
711768858,45,F,4,Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,12933,3,40-49,Low
711772008,65,M,0,Doctorate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,14975,1,60-69,Low
711772983,39,M,1,Uneducated,Single,NJ,91750,yes,no,yes,cellular,Selfemployeed,73835,2,30-39,High
711775383,48,F,3,Graduate,Single,TX,91750,yes,no,no,cellular,White-collar,48973,3,40-49,Mid
711776433,49,F,3,Uneducated,Married,NY,91750,no,yes,no,unknown,Businessman,30076,3,40-49,Low
711777633,64,F,0,Graduate,Single,NY,91750,no,no,no,cellular,Govt,52557,2,60-69,Mid
711780108,57,M,2,Uneducated,Single,CA,91750,no,no,no,cellular,Businessman,78491,2,50-59,High
711781233,38,M,1,Graduate,Single,CA,91750,no,yes,no,telephone,White-collar,96198,3,30-39,High
711782733,40,F,3,High School,Single,CA,91750,no,no,no,telephone,Selfemployeed,13119,2,40-49,Low
711783483,56,F,3,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,38851,2,50-59,Mid
711784908,48,F,3,Graduate,Single,NY,91750,no,yes,no,cellular,Retirees,45162,2,40-49,Mid
711786108,54,F,5,High School,Married,CA,91750,yes,no,no,unknown,Selfemployeed,8250,3,50-59,Low
711787383,48,M,2,Uneducated,Single,NY,91750,no,yes,no,telephone,Selfemployeed,42092,3,40-49,Mid
711788583,53,F,3,Graduate,Single,NJ,91750,no,yes,no,cellular,Businessman,199188,3,50-59,High
711790308,46,F,3,Graduate,Married,CA,91750,no,no,yes,unknown,Retirees,29438,2,40-49,Low
711791583,54,F,2,High School,Single,NY,91750,no,yes,no,cellular,Selfemployeed,2565,3,50-59,Low
711792783,50,M,1,Unknown,Single,TX,91750,yes,yes,no,cellular,Govt,64532,1,50-59,Mid
711794358,48,F,3,Graduate,Married,CA,91750,yes,yes,yes,cellular,Blue-collar,34850,1,40-49,Low
711795633,46,M,2,High School,Single,TX,91750,yes,yes,yes,cellular,Retirees,42339,2,40-49,Mid
